,textID,selected_text
543,6c0bac4f19,"went on a short flight around the geelong waterfront.  surprised at how well i handled it, as i`m still exhausted from last weeks meetup"
544,e692bbaf63,hope
545,365974d586,scary
546,32db5fc0a5,happy
547,600c58d8b3,watched
548,792c269f24," i think u have more than enough friends now, including me lol"
549,2c6f1f637b,zs.nagy presents  http://www.nordugrid.org/manuals.html
550,c6322a85c2,_layne  hmm.. what`s ur fav movie?? tv shows??
551,3aa450d12d,amazing
552,10ad2966fa, thankfully that face only shows up for photoshoots
553,96b3a98962," don`t worry, the bizarre will find you"
554,b5c13364bb,sorry
555,06ae0360a2,"_walker21 sadly no, i`ll be going to the killumbus show. i really want to but no one wants to drive me there"
556,060db97af7," morning lou, i have some housework to do then im off to church"
557,67d5b57919,happy
558,a4388148b8, hahaha n i`m a do the same for u
559,e43b9a1497,happy
560,527b27665d,love
561,dbe35b6a0d,"god, why can`t i be at #asylum? really. i never get to do anything cool!"
562,92c4eadecf,just got in a fight and kicked out of the bar. at least i knocked him out. have a fat lip though.  pulled another number
563,b1cec36547,day
564,1b5dea3fe9,"early bird gets the worm.  and in my case, birder gets to witness the carnage."
565,8d8c915ea5,_eat_out
566,9b46f1ae17,good
567,1c68a5f609,thanks
568,b9a6b682b2,sorry
569,092c10bd84,"wow, the new google icons suck   http://bit.ly/z7jie"
570,84fd3611d6,thank
571,9b8052833a, tell his people to contact my people
572,f9bdd41842,kill
573,13c47e9bc8,awesome
574,9a1eaacda3,"you`re never alone just when you think no one cares, you realize that there` always one person you cares for you"
575,8645bcae50,sweet
576,b70c6bf768,my apple-mouse doesn`t work on my shiny red coffee table...
577,f67575d0e9,"sad,"
578,ba93b78cfc,good
579,77c659aa89,goodnight
580,303a1773cf, every day of my life lately.    i feel ya girl <3
581,aa8b44f1b2, hiya! been looking for you1
582,bf95b25f9d,sorry.
583,b21b048c1d,is trying to recover from a broken heart....yet again for the 2nd or 3rd time
584,4f7cba2eff," ach, probably not... they are labeled as mi-5, which i believe was the name used when they aired on bbc america"
585,31dbbd2bb4, ha! did she find out? the only thing google came up with was some database acronym and 'dibbs' on the front seat aka shotgun
586,a7506a67a4,_witty  yes france/belgium was good  carnt belive how much traffic we hit on the way back
587,b2c81f2c95,my comp is being slo w
588,99c5936498, you didnt send me the text
589,7315faa6ce, oh mannn i`m gonna be there tomorroww
590,132462ca21,unfortunately
591,a7225483b3,love
592,2dfb1e0fe3,miss
593,3a013a37a6,a little twitter mention on snl
594,b70639aec0,poor
595,0b5a804a3c,isn`t
596,78ccd0cec0,thanks
597,1c464c8953,me and mum are lost in grangemouth. utter hilarity! totally lost
598,29da8ca76b,sorry
599,9d414d77dd,feeling
600,4d05d59122,fair!
601,5a2393940b,i need a bear hug  and im going to camp today!!
602,2fd9eef1f8," if i could, i`d send california sunshine your way."
603,938c32de3e,mom.
604,0e3d04ed05," i am in weirton julie, way up north at the tippy top! lol we don`t think southern wv folks like us too much."
605,9a0fce6d7e,learning how to use twitter
606,32eb024489,bad
607,6af90a76e4,love
608,2b68738448, - try this one  
609,af087c9deb,"  youre diabetic?   so is my dad.  & i might be too, not sure.  are you still allowed to eat sugar throughout the day?"
610,8823244442,eyes
611,9bb06e4848, you should check yourz rayne.
612,717e76b467,"_66 i haven`t had slip-ons in years, since my checkered days. matter of fact i only have my torn up all black classics."
613,3b6fdcc518,expensive
614,f6cb27e38e,he will be here in less than hour
615,419f3e9ef8,boring.
616,f29654c873,thank
617,7e46f3f92a, ha. nothing any man does is right on mothers day except for taking kids off mum`s hands for whole day
618,43ad351369,worth
619,853ebd7b47, our raid leader made us run drills to practice switching
620,ef60a2d1e7," and clang rocks, so you`re using it, right?  anyways, according to the comments it`s in apple`s gcc too, dunno how public tho"
621,983088f2b4,"unlike cierra, i look like poop today. whatevahh, lol."
622,50b353f751,hope
623,c4cad35b0f,the comp deleted half my apps
624,9c44566550,"in whin park on the swings, victory is all mine right now"
625,32b28d840b,well it would seem that you can enter nine 0s if you are an individual without a ssn/itin or ein according to apple.  hurray!
626,d576839165,fun
627,86f3b2e352,whole body is sore from moving hundreds of pieces of luggage last weekend.   guess i should visit the gym more often
628,ef1eb004ff, oh you are too kind
629,36bc98037c," yeah, so quick! and i`m using the 5mm addi`s i bought on sat and it makes it even smoother"
630,faaf6a6f64, i don`t even look at their fabric unless i need polar fleece.   it`s worth the extra $ to go to needle and thread.
631,69789cff46,pleeaaasee come out sun
632,586a76af3d,'good'
633,dfd9f1800b,sorry
634,e0090fba83,watching the jobros live chat .. not live though  haha.
635,d9e1b10a4f,sad.
636,0e5d9cd378,ncaa baseball road 2 omaha: south carolina just hit a 3-run homerun. dagger 2 my heart.    mason 1 - south carolina 3..
637,1a82a50aa9,love
638,57ee48d640, the honesty`s to much...........  sorry couldn`t resist;)
639,e0794d1a3e,oh ok i always wondered how that worked. i only have the top of my ear done. i dont think i could get anything else pierced
640,2baa1924cd,noooooooo...another headache...hopefully not a migraine
641,c3261537c6,bored.
642,4acd2d7380,"twitter fam, i`m about to hop back on aim i went ghost on y`all lolz sowwy"
643,259ab53f07,bad
644,c180265483,sites that republish my blog`s feed often end up higher than my blog on google search results
645,1e7956b538,going to have dinner. bbs
646,c8a9799256, we can all but hope... georgia is still wide awake and has the hiccups
647,9fdac069e1,no phone  i knew i should`ve charged it last night. sigh
648,e27ea173e0, quite
649,e468a185dc,oh yes! level 40
650,fe626ba958,my baby`s off on his adventure. 14.5 hours in the car up to lake ann mi. i admit it. i cried a little when the truck pulled out...
651,995db37ffd,love
652,a539826f28,stupid
653,5efc764068,woo - got a fast mobile broadband connection now
654,e133dbdc62, but i really want a sporebat pet.
655,e74af209c6,day
656,aca7565010, oh! i ate pizza last night too!  i stupidly feel closer to you somehow!
657,cac874449f," oh right,sorry,now i get ya,but still 3000 email`s,wow,cool"
658,bff45fe27f,thanks
659,60521a571e,bad
660,3b6a25d97c,  i'm awake whats for breakfast lulu **** on a shingle ha ha ha
661,bcf13877f7,good
662,c4a8602e0a,love
663,4e06f98760,shake shake shake shake shake it
664,62aebe35b6,raining again
665,0237b6fd87,good
666,c860b3f840,i hope that everyone has been having a great week.  let me know if you think im crazy for hating coffee xd.
667,cfdb8ea6d8,back to br
668,935a3c2bf5,time to put the weapons on the charger for the night.  sleep tight
669,c1e33be64e,using tiffys computer...it feels different from mine... the touch is different.
670,000b3211af,happy
671,ffa3258a83, are they both still talking to you then?
672,10f2498c35,i want crimson gem saga.  i will just go play rf guerilla demo repeatedly. i (mission failed - you died) so many times from dicking around
673,35674461fe,great
674,4c086d6a58,will b having my last v tomorow   will have2live off of apples n not caffeine ;( n have2cut down on chocolate bye bye chocy
675,d6a8cee69b,i was awoken by loud banging and it continues all day  good thing i got an early rest last night!
676,8e4553e921, let`s go!
677,cbfe82ef26,sick.
678,9fb92f7504,hecks yeah. jandy timsamlake is too rawesome!
679,49ffb6b465,internet
680,ed0ace22bf, u don`t have school today????
681,dc346c6f1c,broken
682,178b3ca782,people at work are stressing me out.
683,0e83e0955a, rt i have had few hearts the past few days on etsy  boo hoo....totally the same for me too ((((((
684,6d3596cdb3,love it when my sister brags! but she`s too tired too spell bowling right! haha its ok i <3 her!!
685,696a2abd8a,never trust someone else`s battery operated power tools when you`re in a hurry
686,26d169a9e9,awesome
687,52fd9f56fb,amazing
688,2f7b589c41, so`s the smell of cigarettes and alcohol... at least *i * like it.
689,1620bd719e,all done. no more internship.
690,6e805ea65a,rip to officer edwards. may god continue to bless his family. what`s up wit cops killing cops. seen the same thing happen on 'the wire'.
691,08f6036add,"invasion of the old ladies has just ended, still have to clean up not going to be able to make it to the tweetup tonight."
692,ce4b5fe266,`s current goal is to lose 10 pounds by next tuesday! 120 here i come   soooo ready for gatlinburg!
693,792c97a352,best
694,384a8c1c53,good
695,8c08631422,on the phone to mum  http://tinyurl.com/otdn9u
696,daed8640af, me tooo
697,0c79867978,sad
698,fe588dce16, then am anticipating the next ten days!
699,30b5985a07,boring.
700,c3e87ee9c0," yeah, when you start reaching your early-mid-20s"
701,5bbfbb31da,getting ready to babysit
702,41cf23c2d2,bad
703,e027169ec6,awful
704,6c843b2f56,happy
705,29736d30cc, i`m looking forward too see and hear you in norway!! live fast!
706,2da7ae1656,awesome
707,0927b99040, actually workin from home tonight...  you?
708,a35cb60975, ****! i want to be at the beach in the sun
709,7e49648b99,tired.
710,b7234b7720,good
711,5bbef6942a, well tell me what fashion tips you need and i`m your woman  hehehe
712,c9e5ca399a,miss
713,d7607b8133,i wear a lot of white  http://tinyurl.com/dlbltg
714,2d5206550f,good
715,13632b763a,  i remember those days. i wasn`t a big fan of wesley but i really felt for you as a youngster dealing with all that. but you won!
716,f841b0e812,relaxing!
717,09e0880c54,hurts
718,bf2419a824,at walmart playing hide and seek.
719,2fac1b845b, whatever do you mean?
720,15fb68bf9f,bad...
721,a93afddcdf,wish
722,8ec2997024, your test works fine for me  tweetdeck is so cool eh?
723,6559ad2e3e,wish
724,a2867122b8,this morning i rode behind a guy with a bird cage containing a plastic tyrannosaurus rex attached to his bicycle. i couldn`t get a photo.
725,17deedd7a4,love
726,d27429521a, lolz at your modesty...***kix rox***...now all the gals will be lined up at your door
727,273aa26c3d,"morning,"
728,c12a98d8f3,i so can`t be bothered working tomorrow!
729,0a60d11178,cute
730,58b7571313, .. guess ol` tom has another mission impossible ... some of this is like trying to prove innocence .. i didn`t get hugged
731,a25f8983ff,bad
732,9b172f1737,hate
733,c016333e85,oh no my tweetdeck is malfunctioning :o il have web will its fixd
734,63ec4e7de6, heeeeey! you abandoned me here on twitter momma dots?
735,7796395821,sucks!!
736,4f2e517832,off the a village may fayre now.  bag packed ready to bring back home-made goodies.
737,b3b338bcd0,cool
738,add95c3198,sooo tell me how i lost followerzzz
739,c41d259d60, - thanks for the reply. of course it doesn`t really explain it  i googled it but found no explanation.
740,3099b7261b,looking for people
741,15892f296d,wishes
742,d12acf4e01,cute
743,dad3160e52,long day and i still have to mow the lawn
744,598603422e,shoot. only 12 miles
745,c3c79502f9,sad
746,02b43cd23c,happy
747,058f39acca,i want cookies for breakfast! luckily i`m an adult and can do that!
748,90af5c843a,hate
749,200f2b3566," you shouldnt have to reset more than once  if it doesn`t work right the first time, something is up"
750,85f882c027,anymore.
751,5496094dac,bad
752,866582d5a3,capones island in 2 days!!! my summer is just starting...
753,cb20977501,good
754,ddfc2cc8b3,planing on going on a little ride on the mtb on monday  may be in over to the tower...
755,0de656eac1,**** fiesta at my house in my mouth  hit me up for the password
756,6be59d11d8,the live version is so much better  ? http://blip.fm/~79my3
757,31d260e718, there`s no pause button in the game of life.
758,b22aff92be," that`s black market material right there, my friend!"
759,96cc75e508,happy!!!
760,664d148574, tried to join the chat but the site would not let me sign in
761,6872aea3a9, where is home??
762,21d77a32fb,best
763,5d8cc77f93,their songs make me want to cry..
764,803e9c0931,while driving u come across aggressive driving behaviour by another driver. u should... chase the car 2 tell the driver how to drive
765,16ca8a5ecc,the mediteranian kitchen...oh well can`t get them all right.
766,038c049e2a, what`s wrong?
767,28e1999323,nice!
768,438a7d203a,good
769,0117a03b6d,_43 hahhahah that really made me laugh out loudd! ahahahahahahahahah your fuunny!!
770,cad99e531f,wish
771,4987bf323b,good
772,ba3e84e67f,missed
773,b2dc59805a,out to play
774,797aa81fda,sick
775,0ea64bcbe6,yay  my `only on sundays` maid came!! the house will be clean again!!!
776,4e7fb463e0,"thx,"
777,b33c27ad85,love
778,50eb2a08c3,hope
779,0ee55890a7,geeze- i`m just wondering what is wrong with some people. i either need to go for a run or go to sleep. tomorrow should be a fun day.
780,eb9c11eb52,sucks
781,cf16d0c659," g`night jonathan! i tried to stay up, i really did. i can`t wait till ur in my timezone! will be so much easier then!"
782,f7aa65a988,prom is so over rated!! irritated... going to bed goodnight
783,b8a3fea60e,"look, everyone! i`m a bad boy! i`m ranked higher than meghan mccain!  http://tinyurl.com/oj76mz"
784,5389177883,_rain i wanna see her hair  hows everyone?
785,e59fd12277, or ftrh -- for the ride home
786,264f1af9a0,screwed
787,d19724f22f, i want chinese food really baaad.
788,9d4dfb1f9e,is downloading songs  http://plurk.com/p/rp8wx
789,e6b380cd3d," i almost said, 'and grammer no exist either' grunt.  but i stopped myself"
790,993c6eadd2,good
791,7993d38b85, ha! lemme know what you find (tho i suspect it will be a lot of complaints). have a peaceful night my friend
792,42caab438e,seeing shane dawson videos
793,b5e7df1efe,sad
794,017a0bbb36,aaaaahhhh.... friday!!!! but.......     funeral at 5
795,12cfea907c,misses
796,43449f0068,thanks
797,795556dc39,awesome!
798,38e8111514,sucks
799,18ee9d146c,at famous dave`s with my mom. so hungry.
800,f5e9c0eef2,good
801,434e673353,"home for the nite, sleeping on the pull out bed with maggie. wishing it was _durden  i got to find a apt"
